RegionID,SizeRank,Region Name,Region Type,State Name,Date Recorded,Monthly Rent,Coordinates,Latitude,Longitude
394804,368,"Longview, WA",msa,Washington,2023-02-28,1313.325430790122,"(47.400902, -121.490494)",47.400902,-121.490494
394734,370,"Kankakee, IL",msa,Illinois,2023-02-28,1202.8792286063235,"(40.349457, -88.986137)",40.349457,-88.986137
395023,373,"Richmond, KY",msa,Kentucky,2023-02-28,1007.6181077741326,"(37.66814, -84.670067)",37.66814,-84.670067
395168,374,"Tullahoma, TN",msa,Tennessee,2023-02-28,1434.766733845063,"(35.747845, -86.692345)",35.747845,-86.692345
395222,375,"Whitewater, WI",msa,Wisconsin,2023-02-28,1439.700937347899,"(44.268543, -89.616508)",44.268543,-89.616508
394709,376,"Ithaca, NY",msa,New York,2023-02-28,1875.0117281038235,"(42.165726, -74.948051)",42.165726,-74.948051
394637,377,"Grand Forks, ND",msa,Minnesota,2023-02-28,878.8829361523141,"(45.694454, -93.900192)",45.694454,-93.900192
394762,379,"LaGrange, GA",msa,Georgia,2023-02-28,1292.409267404156,"(33.040619, -83.643074)",33.040619,-83.643074
394369,380,"Bay City, MI",msa,Michigan,2023-02-28,984.535030566079,"(43.326618, -84.536095)",43.326618,-84.536095
394599,381,"Fond du Lac, WI",msa,Wisconsin,2023-02-28,837.0693304433034,"(44.268543, -89.616508)",44.268543,-89.616508
394630,382,"Gettysburg, PA",msa,Pennsylvania,2023-02-28,1135.4439346972924,"(40.590752, -77.209755)",40.590752,-77.209755
394733,384,"Kalispell, MT",msa,Montana,2023-02-28,2044.256931803303,"(46.921925, -110.454353)",46.921925,-110.454353
394823,386,"Mankato, MN",msa,Minnesota,2023-02-28,1224.9376629939968,"(45.694454, -93.900192)",45.694454,-93.900192
395166,389,"Truckee, CA",msa,California,2023-02-28,2484.81569452186,"(36.116203, -119.681564)",36.116203,-119.681564
395080,390,"Sebring, FL",msa,Florida,2023-02-28,1419.2214765624617,"(27.766279, -81.686783)",27.766279,-81.686783
394462,391,"Cheyenne, WY",msa,Wyoming,2023-02-28,1213.9319022018208,"(42.755966, -107.30249)",42.755966,-107.30249
394689,392,"Hot Springs, AR",msa,Arkansas,2023-02-28,1070.1798512914895,"(34.969704, -92.373123)",34.969704,-92.373123
395090,394,"Shelby, NC",msa,North Carolina,2023-02-28,1116.503555449586,"(35.630066, -79.806419)",35.630066,-79.806419
394542,396,"Dubuque, IA",msa,Iowa,2023-02-28,930.1527619376144,"(42.011539, -93.210526)",42.011539,-93.210526
753912,398,"Pinehurst, NC",msa,North Carolina,2023-02-28,1690.4934912347735,"(35.630066, -79.806419)",35.630066,-79.806419
395190,400,"Victoria, TX",msa,Texas,2023-02-28,1098.5645453705683,"(31.054487, -97.563461)",31.054487,-97.563461
395038,401,"Rome, GA",msa,Georgia,2023-02-28,1032.8878720710652,"(33.040619, -83.643074)",33.040619,-83.643074
394882,403,"Moses Lake, WA",msa,Washington,2023-02-28,1393.473637185342,"(47.400902, -121.490494)",47.400902,-121.490494
394441,405,"Cape Girardeau, MO",msa,Missouri,2023-02-28,924.4605672028068,"(38.456085, -92.288368)",38.456085,-92.288368
394513,409,"Cumberland, MD",msa,Maryland,2023-02-28,829.1194531085529,"(39.063946, -76.802101)",39.063946,-76.802101
394505,411,"Corvallis, OR",msa,Oregon,2023-02-28,1769.1671293787006,"(44.572021, -122.070938)",44.572021,-122.070938
394988,412,"Pocatello, ID",msa,Idaho,2023-02-28,1086.4789641292637,"(44.240459, -114.478828)",44.240459,-114.478828
753887,417,"Hermiston, OR",msa,Oregon,2023-02-28,1239.556065712792,"(44.572021, -122.070938)",44.572021,-122.070938
394469,418,"Clarksburg, WV",msa,West Virginia,2023-02-28,831.5717388767274,"(38.491226, -80.95457)",38.491226,-80.95457
394925,428,"Oak Harbor, WA",msa,Washington,2023-02-28,1636.6207761722044,"(47.400902, -121.490494)",47.400902,-121.490494
395212,430,"Watertown, WI",msa,Wisconsin,2023-02-28,1058.3864653023825,"(44.268543, -89.616508)",44.268543,-89.616508
394644,433,"Great Falls, MT",msa,Montana,2023-02-28,1099.2153729779354,"(46.921925, -110.454353)",46.921925,-110.454353
395042,435,"Russellville, AR",msa,Arkansas,2023-02-28,820.0399250782981,"(34.969704, -92.373123)",34.969704,-92.373123
394859,437,"Midland, MI",msa,Michigan,2023-02-28,1438.3237348555724,"(43.326618, -84.536095)",43.326618,-84.536095
394755,438,"Kokomo, IN",msa,Indiana,2023-02-28,783.9871778102286,"(39.849426, -86.258278)",39.849426,-86.258278
394395,439,"Bloomsburg, PA",msa,Pennsylvania,2023-02-28,1034.6749251840026,"(40.590752, -77.209755)",40.590752,-77.209755
394744,442,"Key West, FL",msa,Florida,2023-02-28,3845.792564848712,"(27.766279, -81.686783)",27.766279,-81.686783
395145,443,"Talladega, AL",msa,Alabama,2023-02-28,972.6735960418844,"(32.806671, -86.79113)",32.806671,-86.79113
395133,444,"Stillwater, OK",msa,Oklahoma,2023-02-28,1260.252771848167,"(35.565342, -96.928917)",35.565342,-96.928917
394489,445,"Columbus, IN",msa,Indiana,2023-02-28,1307.906965789268,"(39.849426, -86.258278)",39.849426,-86.258278
394345,446,"Athens, TX",msa,Texas,2023-02-28,1166.738909709207,"(31.054487, -97.563461)",31.054487,-97.563461
394682,449,"Hinesville, GA",msa,Georgia,2023-02-28,1492.4945484954617,"(33.040619, -83.643074)",33.040619,-83.643074
395205,451,"Warsaw, IN",msa,Indiana,2023-02-28,1100.723387965847,"(39.849426, -86.258278)",39.849426,-86.258278
395126,453,"Statesboro, GA",msa,Georgia,2023-02-28,1214.944684870451,"(33.040619, -83.643074)",33.040619,-83.643074
394445,454,"Casper, WY",msa,Wyoming,2023-02-28,1106.2100722408168,"(42.755966, -107.30249)",42.755966,-107.30249
753881,456,"Glenwood Springs, CO",msa,Colorado,2023-02-28,17067.244308248493,"(39.059811, -105.311104)",39.059811,-105.311104
395085,457,"Seneca, SC",msa,South Carolina,2023-02-28,1498.0672492691083,"(33.856892, -80.945007)",33.856892,-80.945007
394866,458,"Minot, ND",msa,North Dakota,2023-02-28,820.6258239318261,"(47.528912, -99.784012)",47.528912,-99.784012
394699,465,"Huntsville, TX",msa,Texas,2023-02-28,1006.0799374035493,"(31.054487, -97.563461)",31.054487,-97.563461
394738,466,"Keene, NH",msa,New Hampshire,2023-02-28,1539.225631366823,"(43.452492, -71.563896)",43.452492,-71.563896
394674,467,"Heber, UT",msa,Utah,2023-02-28,3319.038689356684,"(40.150032, -111.862434)",40.150032,-111.862434
394614,471,"Frankfort, KY",msa,Kentucky,2023-02-28,929.6349849974564,"(37.66814, -84.670067)",37.66814,-84.670067
394516,472,"Danville, IL",msa,Illinois,2023-02-28,598.7866010244041,"(40.349457, -88.986137)",40.349457,-88.986137
394298,473,"Aberdeen, WA",msa,Washington,2023-02-28,1442.4552295197254,"(47.400902, -121.490494)",47.400902,-121.490494
753893,477,"Jefferson, GA",msa,Georgia,2023-02-28,1986.289119604012,"(33.040619, -83.643074)",33.040619,-83.643074
395132,485,"Stevens Point, WI",msa,Wisconsin,2023-02-28,1076.6634300191213,"(44.268543, -89.616508)",44.268543,-89.616508
394877,491,"Morehead City, NC",msa,North Carolina,2023-02-28,1694.390007118113,"(35.630066, -79.806419)",35.630066,-79.806419
394472,492,"Clearlake, CA",msa,California,2023-02-28,1745.1142891133031,"(36.116203, -119.681564)",36.116203,-119.681564
394305,493,"Alamogordo, NM",msa,New Mexico,2023-02-28,1310.332634134244,"(34.840515, -106.248482)",34.840515,-106.248482
394897,496,"Muskogee, OK",msa,Oklahoma,2023-02-28,855.9272235716622,"(35.565342, -96.928917)",35.565342,-96.928917
395021,499,"Richmond, IN",msa,Indiana,2023-02-28,792.7586560620794,"(39.849426, -86.258278)",39.849426,-86.258278
395040,509,"Roswell, NM",msa,New Mexico,2023-02-28,1150.863014294264,"(34.840515, -106.248482)",34.840515,-106.248482
395020,517,"Rexburg, ID",msa,Idaho,2023-02-28,1093.1613756936565,"(44.240459, -114.478828)",44.240459,-114.478828
394570,523,"Enid, OK",msa,Oklahoma,2023-02-28,932.1004831739112,"(35.565342, -96.928917)",35.565342,-96.928917
395199,525,"Walla Walla, WA",msa,Washington,2023-02-28,1403.7385745793977,"(47.400902, -121.490494)",47.400902,-121.490494
394701,527,"Hutchinson, KS",msa,Kansas,2023-02-28,690.7970891574555,"(38.5266, -96.726486)",38.5266,-96.726486
394693,528,"Hudson, NY",msa,New York,2023-02-28,1866.166552086936,"(42.165726, -74.948051)",42.165726,-74.948051
845162,535,"Granbury, TX",msa,Texas,2023-02-28,1546.9868409996966,"(31.054487, -97.563461)",31.054487,-97.563461
394592,550,"Fernley, NV",msa,Nevada,2023-02-28,1597.9503660462624,"(38.313515, -117.055374)",38.313515,-117.055374
394444,551,"Carson City, NV",msa,Nevada,2023-02-28,1653.70561214418,"(38.313515, -117.055374)",38.313515,-117.055374
394446,562,"Cedar City, UT",msa,Utah,2023-02-28,1322.5366285941548,"(40.150032, -111.862434)",40.150032,-111.862434
394556,566,"Edwards, CO",msa,Colorado,2023-02-28,3844.2876748586336,"(39.059811, -105.311104)",39.059811,-105.311104
394547,567,"Durango, CO",msa,Colorado,2023-02-28,1796.709641286357,"(39.059811, -105.311104)",39.059811,-105.311104
395122,576,"St. Marys, GA",msa,Georgia,2023-02-28,1479.1228180711216,"(33.040619, -83.643074)",33.040619,-83.643074
395204,578,"Warrensburg, MO",msa,Missouri,2023-02-28,928.72299102232,"(38.456085, -92.288368)",38.456085,-92.288368
394562,582,"Elizabeth City, NC",msa,North Carolina,2023-02-28,1268.7643224633855,"(35.630066, -79.806419)",35.630066,-79.806419
394571,585,"Enterprise, AL",msa,Alabama,2023-02-28,1229.644056662145,"(32.806671, -86.79113)",32.806671,-86.79113
394363,590,"Bartlesville, OK",msa,Oklahoma,2023-02-28,999.1157837662151,"(35.565342, -96.928917)",35.565342,-96.928917
394503,592,"Corsicana, TX",msa,Texas,2023-02-28,1468.7703644409066,"(31.054487, -97.563461)",31.054487,-97.563461
394954,601,"Pahrump, NV",msa,Nevada,2023-02-28,1293.9452885368053,"(38.313515, -117.055374)",38.313515,-117.055374
395234,603,"Winona, MN",msa,Minnesota,2023-02-28,990.0245555635264,"(45.694454, -93.900192)",45.694454,-93.900192
394628,610,"Gardnerville Ranchos, NV",msa,Nevada,2023-02-28,2077.4539133081626,"(38.313515, -117.055374)",38.313515,-117.055374
394608,611,"Fort Polk South, LA",msa,Louisiana,2023-02-28,1219.8560080767306,"(31.169546, -91.867805)",31.169546,-91.867805
394478,615,"Clovis, NM",msa,New Mexico,2023-02-28,1131.355485346942,"(34.840515, -106.248482)",34.840515,-106.248482
395043,618,"Ruston, LA",msa,Louisiana,2023-02-28,1051.4730780546006,"(31.169546, -91.867805)",31.169546,-91.867805
395008,620,"Pullman, WA",msa,Washington,2023-02-28,1634.0041236580707,"(47.400902, -121.490494)",47.400902,-121.490494
394504,629,"Cortland, NY",msa,New York,2023-02-28,994.8078836541335,"(42.165726, -74.948051)",42.165726,-74.948051
753916,632,"Sandpoint, ID",msa,Idaho,2023-02-28,1907.504720891695,"(44.240459, -114.478828)",44.240459,-114.478828
394850,651,"Menomonie, WI",msa,Wisconsin,2023-02-28,814.3327197604995,"(44.268543, -89.616508)",44.268543,-89.616508
395037,659,"Rolla, MO",msa,Missouri,2023-02-28,593.5492718268914,"(38.456085, -92.288368)",38.456085,-92.288368
394567,663,"Ellensburg, WA",msa,Washington,2023-02-28,1446.4397167270497,"(47.400902, -121.490494)",47.400902,-121.490494
395032,678,"Rock Springs, WY",msa,Wyoming,2023-02-28,962.3259978926844,"(42.755966, -107.30249)",42.755966,-107.30249
394341,691,"Astoria, OR",msa,Oregon,2023-02-28,1649.1363150064096,"(44.572021, -122.070938)",44.572021,-122.070938
394354,698,"Austin, MN",msa,Minnesota,2023-02-28,727.3412390290209,"(45.694454, -93.900192)",45.694454,-93.900192
395227,715,"Williston, ND",msa,North Dakota,2023-02-28,986.9386128491134,"(47.528912, -99.784012)",47.528912,-99.784012
394771,733,"Laramie, WY",msa,Wyoming,2023-02-28,883.4288431069314,"(42.755966, -107.30249)",42.755966,-107.30249
394920,752,"North Platte, NE",msa,Nebraska,2023-02-28,799.9677838179097,"(41.12537, -98.268082)",41.12537,-98.268082
394419,778,"Brookings, SD",msa,South Dakota,2023-02-28,1041.323119302936,"(44.299782, -99.438828)",44.299782,-99.438828
394718,892,"Jamestown, ND",msa,North Dakota,2023-02-28,806.1383968571071,"(47.528912, -99.784012)",47.528912,-99.784012
394913,1,"New York, NY",msa,New York,2023-03-31,3052.0652695153385,"(42.165726, -74.948051)",42.165726,-74.948051
753899,2,"Los Angeles, CA",msa,California,2023-03-31,2836.930756155136,"(36.116203, -119.681564)",36.116203,-119.681564
394463,3,"Chicago, IL",msa,Illinois,2023-03-31,1900.604509116987,"(40.349457, -88.986137)",40.349457,-88.986137
394514,4,"Dallas, TX",msa,Texas,2023-03-31,1747.950055862033,"(31.054487, -97.563461)",31.054487,-97.563461
394692,5,"Houston, TX",msa,Texas,2023-03-31,1622.1193621972118,"(31.054487, -97.563461)",31.054487,-97.563461
395209,6,"Washington, DC",msa,Virginia,2023-03-31,2179.2727304240866,"(37.769337, -78.169968)",37.769337,-78.169968
394974,7,"Philadelphia, PA",msa,Pennsylvania,2023-03-31,1747.8986742729785,"(40.590752, -77.209755)",40.590752,-77.209755
394856,8,"Miami, FL",msa,Florida,2023-03-31,2655.9332349431784,"(27.766279, -81.686783)",27.766279,-81.686783
394347,9,"Atlanta, GA",msa,Georgia,2023-03-31,1906.9291845895784,"(33.040619, -83.643074)",33.040619,-83.643074
394404,10,"Boston, MA",msa,Massachusetts,2023-03-31,2894.9749492050346,"(42.230171, -71.530106)",42.230171,-71.530106
394976,11,"Phoenix, AZ",msa,Arizona,2023-03-31,1835.331689125448,"(33.729759, -111.431221)",33.729759,-111.431221
395057,12,"San Francisco, CA",msa,California,2023-03-31,2997.4627946103938,"(36.116203, -119.681564)",36.116203,-119.681564
395025,13,"Riverside, CA",msa,California,2023-03-31,2440.855086814554,"(36.116203, -119.681564)",36.116203,-119.681564
394532,14,"Detroit, MI",msa,Michigan,2023-03-31,1329.280650559502,"(43.326618, -84.536095)",43.326618,-84.536095
395078,15,"Seattle, WA",msa,Washington,2023-03-31,2114.345029515082,"(47.400902, -121.490494)",47.400902,-121.490494
394865,16,"Minneapolis, MN",msa,Minnesota,2023-03-31,1577.8760312430209,"(45.694454, -93.900192)",45.694454,-93.900192
395056,17,"San Diego, CA",msa,California,2023-03-31,2872.2440601253597,"(36.116203, -119.681564)",36.116203,-119.681564
395148,18,"Tampa, FL",msa,Florida,2023-03-31,2048.268137210174,"(27.766279, -81.686783)",27.766279,-81.686783
394530,19,"Denver, CO",msa,Colorado,2023-03-31,1966.6921476487737,"(39.059811, -105.311104)",39.059811,-105.311104
394358,20,"Baltimore, MD",msa,Maryland,2023-03-31,1759.5906206951515,"(39.063946, -76.802101)",39.063946,-76.802101
395121,21,"St. Louis, MO",msa,Missouri,2023-03-31,1279.88595527638,"(38.456085, -92.288368)",38.456085,-92.288368
394943,22,"Orlando, FL",msa,Florida,2023-03-31,2000.427088381202,"(27.766279, -81.686783)",27.766279,-81.686783
394458,23,"Charlotte, NC",msa,North Carolina,2023-03-31,1752.999473161794,"(35.630066, -79.806419)",35.630066,-79.806419
395055,24,"San Antonio, TX",msa,Texas,2023-03-31,1443.37837268025,"(31.054487, -97.563461)",31.054487,-97.563461
394998,25,"Portland, OR",msa,Oregon,2023-03-31,1811.9966214103447,"(44.572021, -122.070938)",44.572021,-122.070938
395045,26,"Sacramento, CA",msa,California,2023-03-31,2173.7369026423635,"(36.116203, -119.681564)",36.116203,-119.681564
394982,27,"Pittsburgh, PA",msa,Pennsylvania,2023-03-31,1341.3775211389463,"(40.590752, -77.209755)",40.590752,-77.209755
394466,28,"Cincinnati, OH",msa,Ohio,2023-03-31,1410.507182269156,"(40.388783, -82.764915)",40.388783,-82.764915
394355,29,"Austin, TX",msa,Texas,2023-03-31,1800.8218634140342,"(31.054487, -97.563461)",31.054487,-97.563461
394775,30,"Las Vegas, NV",msa,Nevada,2023-03-31,1728.5377759036464,"(38.313515, -117.055374)",38.313515,-117.055374
394735,31,"Kansas City, MO",msa,Missouri,2023-03-31,1336.8512055000583,"(38.456085, -92.288368)",38.456085,-92.288368
394492,32,"Columbus, OH",msa,Ohio,2023-03-31,1391.6399367952392,"(40.388783, -82.764915)",40.388783,-82.764915
394705,34,"Indianapolis, IN",msa,Indiana,2023-03-31,1431.0134897671653,"(39.849426, -86.258278)",39.849426,-86.258278
394475,35,"Cleveland, OH",msa,Ohio,2023-03-31,1282.4880856254929,"(40.388783, -82.764915)",40.388783,-82.764915
395059,36,"San Jose, CA",msa,California,2023-03-31,3186.786308817967,"(36.116203, -119.681564)",36.116203,-119.681564
394902,37,"Nashville, TN",msa,Tennessee,2023-03-31,1869.7600889749356,"(35.747845, -86.692345)",35.747845,-86.692345
395194,38,"Virginia Beach, VA",msa,Virginia,2023-03-31,1602.296465417312,"(37.769337, -78.169968)",37.769337,-78.169968
395005,39,"Providence, RI",msa,Rhode Island,2023-03-31,1860.2418928234188,"(41.680893, -71.51178)",41.680893,-71.51178
394714,40,"Jacksonville, FL",msa,Florida,2023-03-31,1695.8526001108191,"(27.766279, -81.686783)",27.766279,-81.686783
394862,41,"Milwaukee, WI",msa,Wisconsin,2023-03-31,1255.519790253961,"(44.268543, -89.616508)",44.268543,-89.616508
394935,42,"Oklahoma City, OK",msa,Oklahoma,2023-03-31,1280.1694685892146,"(35.565342, -96.928917)",35.565342,-96.928917
395012,43,"Raleigh, NC",msa,North Carolina,2023-03-31,1734.285564148637,"(35.630066, -79.806419)",35.630066,-79.806419
394849,44,"Memphis, TN",msa,Tennessee,2023-03-31,1412.435552250561,"(35.747845, -86.692345)",35.747845,-86.692345
395022,45,"Richmond, VA",msa,Virginia,2023-03-31,1559.1182862356386,"(37.769337, -78.169968)",37.769337,-78.169968
394807,46,"Louisville, KY",msa,Kentucky,2023-03-31,1277.263825545916,"(37.66814, -84.670067)",37.66814,-84.670067
394910,47,"New Orleans, LA",msa,Louisiana,2023-03-31,1584.573753937209,"(31.169546, -91.867805)",31.169546,-91.867805
395053,48,"Salt Lake City, UT",msa,Utah,2023-03-31,1628.5960108356014,"(40.150032, -111.862434)",40.150032,-111.862434
394669,49,"Hartford, CT",msa,Connecticut,2023-03-31,1694.7382460151402,"(41.597782, -72.755371)",41.597782,-72.755371
394425,50,"Buffalo, NY",msa,New York,2023-03-31,1215.542712130632,"(42.165726, -74.948051)",42.165726,-74.948051
394388,51,"Birmingham, AL",msa,Alabama,2023-03-31,1326.9641740000882,"(32.806671, -86.79113)",32.806671,-86.79113
395031,52,"Rochester, NY",msa,New York,2023-03-31,1397.2307735440963,"(42.165726, -74.948051)",42.165726,-74.948051
394640,53,"Grand Rapids, MI",msa,Michigan,2023-03-31,1492.4009967069003,"(43.326618, -84.536095)",43.326618,-84.536095
395167,54,"Tucson, AZ",msa,Arizona,2023-03-31,1467.9382515144214,"(33.729759, -111.431221)",33.729759,-111.431221
395169,56,"Tulsa, OK",msa,Oklahoma,2023-03-31,1289.3306372377854,"(35.565342, -96.928917)",35.565342,-96.928917
394619,57,"Fresno, CA",msa,California,2023-03-31,1852.749456594323,"(36.116203, -119.681564)",36.116203,-119.681564
395238,58,"Worcester, MA",msa,Massachusetts,2023-03-31,1846.547094734432,"(42.230171, -71.530106)",42.230171,-71.530106
394938,59,"Omaha, NE",msa,Nebraska,2023-03-31,1269.9429408651777,"(41.12537, -98.268082)",41.12537,-98.268082
394415,60,"Bridgeport, CT",msa,Connecticut,2023-03-31,2538.4457920113264,"(41.597782, -72.755371)",41.597782,-72.755371
394653,61,"Greenville, SC",msa,South Carolina,2023-03-31,1495.9530979050094,"(33.856892, -80.945007)",33.856892,-80.945007
394312,62,"Albuquerque, NM",msa,New Mexico,2023-03-31,1433.3028147889722,"(34.840515, -106.248482)",34.840515,-106.248482
394357,63,"Bakersfield, CA",msa,California,2023-03-31,1646.3184274676669,"(36.116203, -119.681564)",36.116203,-119.681564
394308,64,"Albany, NY",msa,New York,2023-03-31,1458.208027530922,"(42.165726, -74.948051)",42.165726,-74.948051
394753,65,"Knoxville, TN",msa,Tennessee,2023-03-31,1710.7844045423024,"(35.747845, -86.692345)",35.747845,-86.692345
394367,66,"Baton Rouge, LA",msa,Louisiana,2023-03-31,1295.3969409548931,"(31.169546, -91.867805)",31.169546,-91.867805
394843,67,"McAllen, TX",msa,Texas,2023-03-31,1121.906216968066,"(31.054487, -97.563461)",31.054487,-97.563461
394908,68,"New Haven, CT",msa,Connecticut,2023-03-31,1861.408484032132,"(41.597782, -72.755371)",41.597782,-72.755371
394561,69,"El Paso, TX",msa,Texas,2023-03-31,1460.5379648403916,"(31.054487, -97.563461)",31.054487,-97.563461
394318,70,"Allentown, PA",msa,Pennsylvania,2023-03-31,1630.278154963583,"(40.590752, -77.209755)",40.590752,-77.209755
394952,71,"Oxnard, CA",msa,California,2023-03-31,2848.313283490726,"(36.116203, -119.681564)",36.116203,-119.681564
394486,72,"Columbia, SC",msa,South Carolina,2023-03-31,1411.2430712782543,"(33.856892, -80.945007)",33.856892,-80.945007
753906,73,"North Port, FL",msa,Florida,2023-03-31,2386.937206877109,"(27.766279, -81.686783)",27.766279,-81.686783
845158,74,"Dayton, OH",msa,Ohio,2023-03-31,1180.6872169590874,"(40.388783, -82.764915)",40.388783,-82.764915
394457,75,"Charleston, SC",msa,South Carolina,2023-03-31,1935.672273721648,"(33.856892, -80.945007)",33.856892,-80.945007
394648,76,"Greensboro, NC",msa,North Carolina,2023-03-31,1405.0513978384174,"(35.630066, -79.806419)",35.630066,-79.806419
395134,77,"Stockton, CA",msa,California,2023-03-31,2204.3099979318654,"(36.116203, -119.681564)",36.116203,-119.681564
394440,78,"Cape Coral, FL",msa,Florida,2023-03-31,2232.62480870948,"(27.766279, -81.686783)",27.766279,-81.686783
394399,79,"Boise City, ID",msa,Idaho,2023-03-31,1758.261780914761,"(44.240459, -114.478828)",44.240459,-114.478828
394484,80,"Colorado Springs, CO",msa,Colorado,2023-03-31,1800.3588100650593,"(39.059811, -105.311104)",39.059811,-105.311104
394798,81,"Little Rock, AR",msa,Arkansas,2023-03-31,1157.4413141129155,"(34.969704, -92.373123)",34.969704,-92.373123
394766,82,"Lakeland, FL",msa,Florida,2023-03-31,1849.9452763061704,"(27.766279, -81.686783)",27.766279,-81.686783
394304,83,"Akron, OH",msa,Ohio,2023-03-31,1092.21492958587,"(40.388783, -82.764915)",40.388783,-82.764915
394531,84,"Des Moines, IA",msa,Iowa,2023-03-31,1206.325680799055,"(42.011539, -93.210526)",42.011539,-93.210526
395115,85,"Springfield, MA",msa,Massachusetts,2023-03-31,1697.9903856631747,"(42.230171, -71.530106)",42.230171,-71.530106
845159,86,"Poughkeepsie, NY",msa,New York,2023-03-31,1945.4597752392665,"(42.165726, -74.948051)",42.165726,-74.948051
394931,87,"Ogden, UT",msa,Utah,2023-03-31,1641.2631697058926,"(40.150032, -111.862434)",40.150032,-111.862434
394816,88,"Madison, WI",msa,Wisconsin,2023-03-31,1499.9270060387455,"(44.268543, -89.616508)",44.268543,-89.616508
395235,89,"Winston, NC",msa,North Carolina,2023-03-31,1492.331619284726,"(35.630066, -79.806419)",35.630066,-79.806419
394528,90,"Deltona, FL",msa,Florida,2023-03-31,1874.0066227326356,"(27.766279, -81.686783)",27.766279,-81.686783
395143,91,"Syracuse, NY",msa,New York,2023-03-31,1349.6148707009504,"(42.165726, -74.948051)",42.165726,-74.948051
395006,92,"Provo, UT",msa,Utah,2023-03-31,1750.6852243243154,"(40.150032, -111.862434)",40.150032,-111.862434
395160,93,"Toledo, OH",msa,Ohio,2023-03-31,1144.2013062670585,"(40.388783, -82.764915)",40.388783,-82.764915
395224,94,"Wichita, KS",msa,Kansas,2023-03-31,1019.5805883979622,"(38.5266, -96.726486)",38.5266,-96.726486
394549,95,"Durham, NC",msa,North Carolina,2023-03-31,1679.7421564582671,"(35.630066, -79.806419)",35.630066,-79.806419
394352,96,"Augusta, GA",msa,Georgia,2023-03-31,1322.9019572555712,"(33.040619, -83.643074)",33.040619,-83.643074
394957,97,"Palm Bay, FL",msa,Florida,2023-03-31,1995.0974491427708,"(27.766279, -81.686783)",27.766279,-81.686783
394711,98,"Jackson, MS",msa,Mississippi,2023-03-31,1243.477591869011,"(32.741646, -89.678696)",32.741646,-89.678696
394666,99,"Harrisburg, PA",msa,Pennsylvania,2023-03-31,1285.81454464314,"(40.590752, -77.209755)",40.590752,-77.209755
395113,100,"Spokane, WA",msa,Washington,2023-03-31,1463.2530663023883,"(47.400902, -121.490494)",47.400902,-121.490494
395075,101,"Scranton, PA",msa,Pennsylvania,2023-03-31,1167.0661411374158,"(40.590752, -77.209755)",40.590752,-77.209755
394460,102,"Chattanooga, TN",msa,Tennessee,2023-03-31,1460.6714569011542,"(35.747845, -86.692345)",35.747845,-86.692345
394871,103,"Modesto, CA",msa,California,2023-03-31,1773.9390286126902,"(36.116203, -119.681564)",36.116203,-119.681564
394768,104,"Lancaster, PA",msa,Pennsylvania,2023-03-31,1347.1800678040988,"(40.590752, -77.209755)",40.590752,-77.209755
394997,105,"Portland, ME",msa,Maine,2023-03-31,2033.9179119838843,"(44.693947, -69.381927)",44.693947,-69.381927
395245,106,"Youngstown, OH",msa,Ohio,2023-03-31,908.6060455700382,"(40.388783, -82.764915)",40.388783,-82.764915
394770,107,"Lansing, MI",msa,Michigan,2023-03-31,1172.3127632469127,"(43.326618, -84.536095)",43.326618,-84.536095
394590,108,"Fayetteville, AR",msa,Arkansas,2023-03-31,1478.1519628335498,"(34.969704, -92.373123)",34.969704,-92.373123
394589,109,"Fayetteville, NC",msa,North Carolina,2023-03-31,1353.381297895597,"(35.630066, -79.806419)",35.630066,-79.806419
394792,110,"Lexington, KY",msa,Kentucky,2023-03-31,1310.1275233824708,"(37.66814, -84.670067)",37.66814,-84.670067
394971,111,"Pensacola, FL",msa,Florida,2023-03-31,1705.2622909883105,"(27.766279, -81.686783)",27.766279,-81.686783
395068,112,"Santa Rosa, CA",msa,California,2023-03-31,2502.545050142396,"(36.116203, -119.681564)",36.116203,-119.681564
395019,113,"Reno, NV",msa,Nevada,2023-03-31,1819.3051370131416,"(38.313515, -117.055374)",38.313515,-117.055374
394698,114,"Huntsville, AL",msa,Alabama,2023-03-31,1429.7307886329831,"(32.806671, -86.79113)",32.806671,-86.79113
394995,115,"Port St. Lucie, FL",msa,Florida,2023-03-31,2333.080316908885,"(27.766279, -81.686783)",27.766279,-81.686783
394761,116,"Lafayette, LA",msa,Louisiana,2023-03-31,1201.096882978337,"(31.169546, -91.867805)",31.169546,-91.867805
394898,117,"Myrtle Beach, SC",msa,South Carolina,2023-03-31,1729.7366853780798,"(33.856892, -80.945007)",33.856892,-80.945007
395116,118,"Springfield, MO",msa,Missouri,2023-03-31,1164.1308338375215,"(38.456085, -92.288368)",38.456085,-92.288368
395195,119,"Visalia, CA",msa,California,2023-03-31,1648.4956050340445,"(36.116203, -119.681564)",36.116203,-119.681564
394746,120,"Killeen, TX",msa,Texas,2023-03-31,1299.373415981701,"(31.054487, -97.563461)",31.054487,-97.563461
394338,121,"Asheville, NC",msa,North Carolina,2023-03-31,1789.7427129498092,"(35.630066, -79.806419)",35.630066,-79.806419
395244,122,"York, PA",msa,Pennsylvania,2023-03-31,1172.342541511112,"(40.590752, -77.209755)",40.590752,-77.209755
395183,123,"Vallejo, CA",msa,California,2023-03-31,2361.800765045109,"(36.116203, -119.681564)",36.116203,-119.681564
