RegionID,SizeRank,Region Name,Region Type,State Name,Date Recorded,Median Sale Price,Coordinates,Latitude,Longitude
394827,504,"Marion, OH",msa,Ohio,2023-04-30,129983.0,"(40.388783, -82.764915)",40.388783,-82.764915
394360,505,"Baraboo, WI",msa,Wisconsin,2023-04-30,236833.0,"(44.268543, -89.616508)",44.268543,-89.616508
395016,506,"Red Bluff, CA",msa,California,2023-04-30,307000.0,"(36.116203, -119.681564)",36.116203,-119.681564
394825,507,"Marinette, WI",msa,Wisconsin,2023-04-30,151467.0,"(44.268543, -89.616508)",44.268543,-89.616508
395040,509,"Roswell, NM",msa,New Mexico,2023-04-30,185278.0,"(34.840515, -106.248482)",34.840515,-106.248482
395092,510,"Shelton, WA",msa,Washington,2023-04-30,413428.0,"(47.400902, -121.490494)",47.400902,-121.490494
395105,513,"Somerset, KY",msa,Kentucky,2023-04-30,207750.0,"(37.66814, -84.670067)",37.66814,-84.670067
394496,514,"Coos Bay, OR",msa,Oregon,2023-04-30,333500.0,"(44.572021, -122.070938)",44.572021,-122.070938
394600,515,"Forest City, NC",msa,North Carolina,2023-04-30,186750.0,"(35.630066, -79.806419)",35.630066,-79.806419
394787,518,"Lewiston, ID",msa,Idaho,2023-04-30,326019.0,"(44.240459, -114.478828)",44.240459,-114.478828
394629,520,"Georgetown, SC",msa,South Carolina,2023-04-30,324967.0,"(33.856892, -80.945007)",33.856892,-80.945007
395063,522,"Sanford, NC",msa,North Carolina,2023-04-30,282833.0,"(35.630066, -79.806419)",35.630066,-79.806419
394570,523,"Enid, OK",msa,Oklahoma,2023-04-30,142667.0,"(35.565342, -96.928917)",35.565342,-96.928917
394889,524,"Mount Vernon, OH",msa,Ohio,2023-04-30,200667.0,"(40.388783, -82.764915)",40.388783,-82.764915
395199,525,"Walla Walla, WA",msa,Washington,2023-04-30,391815.0,"(47.400902, -121.490494)",47.400902,-121.490494
394309,526,"Albemarle, NC",msa,North Carolina,2023-04-30,231583.0,"(35.630066, -79.806419)",35.630066,-79.806419
394693,528,"Hudson, NY",msa,New York,2023-04-30,417167.0,"(42.165726, -74.948051)",42.165726,-74.948051
394443,530,"Carlsbad, NM",msa,New Mexico,2023-04-30,212250.0,"(34.840515, -106.248482)",34.840515,-106.248482
395136,532,"Sturgis, MI",msa,Michigan,2023-04-30,165633.0,"(43.326618, -84.536095)",43.326618,-84.536095
395044,533,"Rutland, VT",msa,Vermont,2023-04-30,228733.0,"(44.045876, -72.710686)",44.045876,-72.710686
394509,534,"Crossville, TN",msa,Tennessee,2023-04-30,261817.0,"(35.747845, -86.692345)",35.747845,-86.692345
845162,535,"Granbury, TX",msa,Texas,2023-04-30,370000.0,"(31.054487, -97.563461)",31.054487,-97.563461
395071,536,"Sayre, PA",msa,Pennsylvania,2023-04-30,139050.0,"(40.590752, -77.209755)",40.590752,-77.209755
395049,537,"Salina, KS",msa,Kansas,2023-04-30,164400.0,"(38.5266, -96.726486)",38.5266,-96.726486
753903,538,"Marietta, OH",msa,Ohio,2023-04-30,153054.0,"(40.388783, -82.764915)",40.388783,-82.764915
394591,539,"Fergus Falls, MN",msa,Minnesota,2023-04-30,202433.0,"(45.694454, -93.900192)",45.694454,-93.900192
394362,540,"Barre, VT",msa,Vermont,2023-04-30,278333.0,"(44.045876, -72.710686)",44.045876,-72.710686
394618,541,"Fremont, OH",msa,Ohio,2023-04-30,139417.0,"(40.388783, -82.764915)",40.388783,-82.764915
394939,542,"Oneonta, NY",msa,New York,2023-04-30,164000.0,"(42.165726, -74.948051)",42.165726,-74.948051
394923,544,"Norwalk, OH",msa,Ohio,2023-04-30,160333.0,"(40.388783, -82.764915)",40.388783,-82.764915
394365,545,"Batavia, NY",msa,New York,2023-04-30,169333.0,"(42.165726, -74.948051)",42.165726,-74.948051
394336,546,"Ardmore, OK",msa,Oklahoma,2023-04-30,175167.0,"(35.565342, -96.928917)",35.565342,-96.928917
394456,549,"Charleston, IL",msa,Illinois,2023-04-30,112167.0,"(40.349457, -88.986137)",40.349457,-88.986137
394592,550,"Fernley, NV",msa,Nevada,2023-04-30,364333.0,"(38.313515, -117.055374)",38.313515,-117.055374
394444,551,"Carson City, NV",msa,Nevada,2023-04-30,420000.0,"(38.313515, -117.055374)",38.313515,-117.055374
394432,553,"Calhoun, GA",msa,Georgia,2023-04-30,230250.0,"(33.040619, -83.643074)",33.040619,-83.643074
753877,554,"Cullowhee, NC",msa,North Carolina,2023-04-30,326500.0,"(35.630066, -79.806419)",35.630066,-79.806419
394582,556,"Fairmont, WV",msa,West Virginia,2023-04-30,130667.0,"(38.491226, -80.95457)",38.491226,-80.95457
394621,558,"Gaffney, SC",msa,South Carolina,2023-04-30,138033.0,"(33.856892, -80.945007)",33.856892,-80.945007
395131,560,"Sterling, IL",msa,Illinois,2023-04-30,92667.0,"(40.349457, -88.986137)",40.349457,-88.986137
394411,561,"Branson, MO",msa,Missouri,2023-04-30,254167.0,"(38.456085, -92.288368)",38.456085,-92.288368
395216,563,"Waycross, GA",msa,Georgia,2023-04-30,164633.0,"(33.040619, -83.643074)",33.040619,-83.643074
394721,565,"Jasper, IN",msa,Indiana,2023-04-30,178967.0,"(39.849426, -86.258278)",39.849426,-86.258278
394556,566,"Edwards, CO",msa,Colorado,2023-04-30,1256300.0,"(39.059811, -105.311104)",39.059811,-105.311104
394547,567,"Durango, CO",msa,Colorado,2023-04-30,538667.0,"(39.059811, -105.311104)",39.059811,-105.311104
394750,568,"Kinston, NC",msa,North Carolina,2023-04-30,127667.0,"(35.630066, -79.806419)",35.630066,-79.806419
753920,569,"Sonora, CA",msa,California,2023-04-30,394333.0,"(36.116203, -119.681564)",36.116203,-119.681564
395157,570,"Tiffin, OH",msa,Ohio,2023-04-30,118700.0,"(40.388783, -82.764915)",40.388783,-82.764915
394566,573,"Elko, NV",msa,Nevada,2023-04-30,271167.0,"(38.313515, -117.055374)",38.313515,-117.055374
394517,574,"Danville, KY",msa,Kentucky,2023-04-30,181750.0,"(37.66814, -84.670067)",37.66814,-84.670067
395122,576,"St. Marys, GA",msa,Georgia,2023-04-30,264592.0,"(33.040619, -83.643074)",33.040619,-83.643074
394402,577,"Boone, NC",msa,North Carolina,2023-04-30,359333.0,"(35.630066, -79.806419)",35.630066,-79.806419
395204,578,"Warrensburg, MO",msa,Missouri,2023-04-30,236633.0,"(38.456085, -92.288368)",38.456085,-92.288368
394634,579,"Gloversville, NY",msa,New York,2023-04-30,157200.0,"(42.165726, -74.948051)",42.165726,-74.948051
394604,580,"Fort Leonard Wood, MO",msa,Missouri,2023-04-30,196233.0,"(38.456085, -92.288368)",38.456085,-92.288368
394993,581,"Poplar Bluff, MO",msa,Missouri,2023-04-30,134967.0,"(38.456085, -92.288368)",38.456085,-92.288368
394562,582,"Elizabeth City, NC",msa,North Carolina,2023-04-30,242417.0,"(35.630066, -79.806419)",35.630066,-79.806419
394967,583,"Payson, AZ",msa,Arizona,2023-04-30,394450.0,"(33.729759, -111.431221)",33.729759,-111.431221
394344,584,"Athens, TN",msa,Tennessee,2023-04-30,223333.0,"(35.747845, -86.692345)",35.747845,-86.692345
394571,585,"Enterprise, AL",msa,Alabama,2023-04-30,189167.0,"(32.806671, -86.79113)",32.806671,-86.79113
394339,586,"Ashland, OH",msa,Ohio,2023-04-30,149400.0,"(40.388783, -82.764915)",40.388783,-82.764915
394861,588,"Milledgeville, GA",msa,Georgia,2023-04-30,262500.0,"(33.040619, -83.643074)",33.040619,-83.643074
394363,590,"Bartlesville, OK",msa,Oklahoma,2023-04-30,139500.0,"(35.565342, -96.928917)",35.565342,-96.928917
394503,592,"Corsicana, TX",msa,Texas,2023-04-30,211333.0,"(31.054487, -97.563461)",31.054487,-97.563461
394652,593,"Greenville, OH",msa,Ohio,2023-04-30,170967.0,"(40.388783, -82.764915)",40.388783,-82.764915
395029,594,"Rochelle, IL",msa,Illinois,2023-04-30,154167.0,"(40.349457, -88.986137)",40.349457,-88.986137
394933,597,"Oil City, PA",msa,Pennsylvania,2023-04-30,102667.0,"(40.590752, -77.209755)",40.590752,-77.209755
394838,598,"Mason City, IA",msa,Iowa,2023-04-30,159900.0,"(42.011539, -93.210526)",42.011539,-93.210526
394625,600,"Galesburg, IL",msa,Illinois,2023-04-30,101167.0,"(40.349457, -88.986137)",40.349457,-88.986137
394954,601,"Pahrump, NV",msa,Nevada,2023-04-30,315498.0,"(38.313515, -117.055374)",38.313515,-117.055374
394963,602,"Paris, TX",msa,Texas,2023-04-30,203792.0,"(31.054487, -97.563461)",31.054487,-97.563461
753905,604,"Newport, OR",msa,Oregon,2023-04-30,458833.0,"(44.572021, -122.070938)",44.572021,-122.070938
395091,606,"Shelbyville, TN",msa,Tennessee,2023-04-30,277150.0,"(35.747845, -86.692345)",35.747845,-86.692345
753911,608,"Ozark, AL",msa,Alabama,2023-04-30,149833.0,"(32.806671, -86.79113)",32.806671,-86.79113
394628,610,"Gardnerville Ranchos, NV",msa,Nevada,2023-04-30,628167.0,"(38.313515, -117.055374)",38.313515,-117.055374
394437,612,"Ca-¦on City, CO",msa,Colorado,2023-04-30,348333.0,"(39.059811, -105.311104)",39.059811,-105.311104
394906,614,"New Castle, IN",msa,Indiana,2023-04-30,154967.0,"(39.849426, -86.258278)",39.849426,-86.258278
394478,615,"Clovis, NM",msa,New Mexico,2023-04-30,211633.0,"(34.840515, -106.248482)",34.840515,-106.248482
394431,617,"Cadillac, MI",msa,Michigan,2023-04-30,164777.0,"(43.326618, -84.536095)",43.326618,-84.536095
395097,619,"Sidney, OH",msa,Ohio,2023-04-30,162583.0,"(40.388783, -82.764915)",40.388783,-82.764915
395017,624,"Red Wing, MN",msa,Minnesota,2023-04-30,251221.0,"(45.694454, -93.900192)",45.694454,-93.900192
394918,625,"Nogales, AZ",msa,Arizona,2023-04-30,309167.0,"(33.729759, -111.431221)",33.729759,-111.431221
394739,627,"Kendallville, IN",msa,Indiana,2023-04-30,200750.0,"(39.849426, -86.258278)",39.849426,-86.258278
394876,628,"Montrose, CO",msa,Colorado,2023-04-30,449167.0,"(39.059811, -105.311104)",39.059811,-105.311104
394477,631,"Clinton, IA",msa,Iowa,2023-04-30,125167.0,"(42.011539, -93.210526)",42.011539,-93.210526
753865,633,"Bardstown, KY",msa,Kentucky,2023-04-30,231235.0,"(37.66814, -84.670067)",37.66814,-84.670067
395201,634,"Wapakoneta, OH",msa,Ohio,2023-04-30,160150.0,"(40.388783, -82.764915)",40.388783,-82.764915
394987,635,"Plymouth, IN",msa,Indiana,2023-04-30,206000.0,"(39.849426, -86.258278)",39.849426,-86.258278
394377,638,"Bellefontaine, OH",msa,Ohio,2023-04-30,186667.0,"(40.388783, -82.764915)",40.388783,-82.764915
395087,639,"Seymour, IN",msa,Indiana,2023-04-30,186842.0,"(39.849426, -86.258278)",39.849426,-86.258278
394500,644,"Cornelia, GA",msa,Georgia,2023-04-30,245583.0,"(33.040619, -83.643074)",33.040619,-83.643074
753889,645,"Hillsdale, MI",msa,Michigan,2023-04-30,152150.0,"(43.326618, -84.536095)",43.326618,-84.536095
394961,647,"Paragould, AR",msa,Arkansas,2023-04-30,153667.0,"(34.969704, -92.373123)",34.969704,-92.373123
394427,649,"Burlington, IA",msa,Iowa,2023-04-30,130750.0,"(42.011539, -93.210526)",42.011539,-93.210526
394375,654,"Bedford, IN",msa,Indiana,2023-04-30,188620.0,"(39.849426, -86.258278)",39.849426,-86.258278
395037,659,"Rolla, MO",msa,Missouri,2023-04-30,191100.0,"(38.456085, -92.288368)",38.456085,-92.288368
394482,660,"Coldwater, MI",msa,Michigan,2023-04-30,152000.0,"(43.326618, -84.536095)",43.326618,-84.536095
753904,661,"Marion, NC",msa,North Carolina,2023-04-30,210833.0,"(35.630066, -79.806419)",35.630066,-79.806419
394695,662,"Huntingdon, PA",msa,Pennsylvania,2023-04-30,171600.0,"(40.590752, -77.209755)",40.590752,-77.209755
394567,663,"Ellensburg, WA",msa,Washington,2023-04-30,524667.0,"(47.400902, -121.490494)",47.400902,-121.490494
394990,664,"Ponca City, OK",msa,Oklahoma,2023-04-30,126633.0,"(35.565342, -96.928917)",35.565342,-96.928917
394779,665,"Lawrenceburg, TN",msa,Tennessee,2023-04-30,185000.0,"(35.747845, -86.692345)",35.747845,-86.692345
394842,666,"McAlester, OK",msa,Oklahoma,2023-04-30,170000.0,"(35.565342, -96.928917)",35.565342,-96.928917
395034,669,"Rockingham, NC",msa,North Carolina,2023-04-30,148667.0,"(35.630066, -79.806419)",35.630066,-79.806419
394895,670,"Muscatine, IA",msa,Iowa,2023-04-30,173667.0,"(42.011539, -93.210526)",42.011539,-93.210526
394545,673,"Duncan, OK",msa,Oklahoma,2023-04-30,114083.0,"(35.565342, -96.928917)",35.565342,-96.928917
394448,675,"Cedartown, GA",msa,Georgia,2023-04-30,182833.0,"(33.040619, -83.643074)",33.040619,-83.643074
395129,680,"Stephenville, TX",msa,Texas,2023-04-30,230617.0,"(31.054487, -97.563461)",31.054487,-97.563461
394424,683,"Bucyrus, OH",msa,Ohio,2023-04-30,124983.0,"(40.388783, -82.764915)",40.388783,-82.764915
394319,684,"Alma, MI",msa,Michigan,2023-04-30,136113.0,"(43.326618, -84.536095)",43.326618,-84.536095
394891,686,"Mountain Home, AR",msa,Arkansas,2023-04-30,200567.0,"(34.969704, -92.373123)",34.969704,-92.373123
395158,688,"Tifton, GA",msa,Georgia,2023-04-30,177833.0,"(33.040619, -83.643074)",33.040619,-83.643074
394845,690,"McMinnville, TN",msa,Tennessee,2023-04-30,201192.0,"(35.747845, -86.692345)",35.747845,-86.692345
394341,691,"Astoria, OR",msa,Oregon,2023-04-30,448333.0,"(44.572021, -122.070938)",44.572021,-122.070938
394409,692,"Bradford, PA",msa,Pennsylvania,2023-04-30,116667.0,"(40.590752, -77.209755)",40.590752,-77.209755
753866,695,"Big Stone Gap, VA",msa,Virginia,2023-04-30,111900.0,"(37.769337, -78.169968)",37.769337,-78.169968
394384,697,"Big Rapids, MI",msa,Michigan,2023-04-30,163600.0,"(43.326618, -84.536095)",43.326618,-84.536095
394354,698,"Austin, MN",msa,Minnesota,2023-04-30,160333.0,"(45.694454, -93.900192)",45.694454,-93.900192
394934,701,"Okeechobee, FL",msa,Florida,2023-04-30,198833.0,"(27.766279, -81.686783)",27.766279,-81.686783
394476,704,"Clewiston, FL",msa,Florida,2023-04-30,95667.0,"(27.766279, -81.686783)",27.766279,-81.686783
395178,712,"Urbana, OH",msa,Ohio,2023-04-30,191617.0,"(40.388783, -82.764915)",40.388783,-82.764915
394434,714,"Cambridge, OH",msa,Ohio,2023-04-30,127350.0,"(40.388783, -82.764915)",40.388783,-82.764915
394300,720,"Ada, OK",msa,Oklahoma,2023-04-30,166333.0,"(35.565342, -96.928917)",35.565342,-96.928917
394507,722,"Crawfordsville, IN",msa,Indiana,2023-04-30,172983.0,"(39.849426, -86.258278)",39.849426,-86.258278
394451,728,"Centralia, IL",msa,Illinois,2023-04-30,97917.0,"(40.349457, -88.986137)",40.349457,-88.986137
394554,729,"Easton, MD",msa,Maryland,2023-04-30,382333.0,"(39.063946, -76.802101)",39.063946,-76.802101
394894,734,"Murray, KY",msa,Kentucky,2023-04-30,186503.0,"(37.66814, -84.670067)",37.66814,-84.670067
394617,735,"Fremont, NE",msa,Nebraska,2023-04-30,217167.0,"(41.12537, -98.268082)",41.12537,-98.268082
394745,744,"Kill Devil Hills, NC",msa,North Carolina,2023-04-30,540750.0,"(35.630066, -79.806419)",35.630066,-79.806419
394696,748,"Huntington, IN",msa,Indiana,2023-04-30,149259.0,"(39.849426, -86.258278)",39.849426,-86.258278
394992,754,"Pontiac, IL",msa,Illinois,2023-04-30,126667.0,"(40.349457, -88.986137)",40.349457,-88.986137
394781,755,"Lebanon, MO",msa,Missouri,2023-04-30,168743.0,"(38.456085, -92.288368)",38.456085,-92.288368
395187,760,"Vernal, UT",msa,Utah,2023-04-30,271333.0,"(40.150032, -111.862434)",40.150032,-111.862434
394430,764,"Butte, MT",msa,Montana,2023-04-30,252833.0,"(46.921925, -110.454353)",46.921925,-110.454353
394713,768,"Jackson, WY",msa,Wyoming,2023-04-30,1369833.0,"(42.755966, -107.30249)",42.755966,-107.30249
394786,783,"Lewisburg, TN",msa,Tennessee,2023-04-30,282317.0,"(35.747845, -86.692345)",35.747845,-86.692345
394414,792,"Brevard, NC",msa,North Carolina,2023-04-30,368000.0,"(35.630066, -79.806419)",35.630066,-79.806419
394962,800,"Paris, TN",msa,Tennessee,2023-04-30,178467.0,"(35.747845, -86.692345)",35.747845,-86.692345
753871,811,"Breckenridge, CO",msa,Colorado,2023-04-30,917500.0,"(39.059811, -105.311104)",39.059811,-105.311104
394708,818,"Iron Mountain, MI",msa,Michigan,2023-04-30,173702.0,"(43.326618, -84.536095)",43.326618,-84.536095
395206,825,"Washington Court House, OH",msa,Ohio,2023-04-30,142500.0,"(40.388783, -82.764915)",40.388783,-82.764915
395185,828,"Van Wert, OH",msa,Ohio,2023-04-30,121467.0,"(40.388783, -82.764915)",40.388783,-82.764915
394795,834,"Lincoln, IL",msa,Illinois,2023-04-30,105583.0,"(40.349457, -88.986137)",40.349457,-88.986137
753921,867,"Steamboat Springs, CO",msa,Colorado,2023-04-30,744542.0,"(39.059811, -105.311104)",39.059811,-105.311104
394913,1,"New York, NY",msa,New York,2023-05-31,531333.0,"(42.165726, -74.948051)",42.165726,-74.948051
753899,2,"Los Angeles, CA",msa,California,2023-05-31,851667.0,"(36.116203, -119.681564)",36.116203,-119.681564
394463,3,"Chicago, IL",msa,Illinois,2023-05-31,296000.0,"(40.349457, -88.986137)",40.349457,-88.986137
394514,4,"Dallas, TX",msa,Texas,2023-05-31,380333.0,"(31.054487, -97.563461)",31.054487,-97.563461
394692,5,"Houston, TX",msa,Texas,2023-05-31,318667.0,"(31.054487, -97.563461)",31.054487,-97.563461
395209,6,"Washington, DC",msa,Virginia,2023-05-31,508767.0,"(37.769337, -78.169968)",37.769337,-78.169968
394974,7,"Philadelphia, PA",msa,Pennsylvania,2023-05-31,300167.0,"(40.590752, -77.209755)",40.590752,-77.209755
394856,8,"Miami, FL",msa,Florida,2023-05-31,428000.0,"(27.766279, -81.686783)",27.766279,-81.686783
394347,9,"Atlanta, GA",msa,Georgia,2023-05-31,353300.0,"(33.040619, -83.643074)",33.040619,-83.643074
394404,10,"Boston, MA",msa,Massachusetts,2023-05-31,613000.0,"(42.230171, -71.530106)",42.230171,-71.530106
394976,11,"Phoenix, AZ",msa,Arizona,2023-05-31,428667.0,"(33.729759, -111.431221)",33.729759,-111.431221
395057,12,"San Francisco, CA",msa,California,2023-05-31,1089333.0,"(36.116203, -119.681564)",36.116203,-119.681564
395025,13,"Riverside, CA",msa,California,2023-05-31,521667.0,"(36.116203, -119.681564)",36.116203,-119.681564
394532,14,"Detroit, MI",msa,Michigan,2023-05-31,223283.0,"(43.326618, -84.536095)",43.326618,-84.536095
395078,15,"Seattle, WA",msa,Washington,2023-05-31,655000.0,"(47.400902, -121.490494)",47.400902,-121.490494
394865,16,"Minneapolis, MN",msa,Minnesota,2023-05-31,340000.0,"(45.694454, -93.900192)",45.694454,-93.900192
395056,17,"San Diego, CA",msa,California,2023-05-31,825000.0,"(36.116203, -119.681564)",36.116203,-119.681564
395148,18,"Tampa, FL",msa,Florida,2023-05-31,353667.0,"(27.766279, -81.686783)",27.766279,-81.686783
394530,19,"Denver, CO",msa,Colorado,2023-05-31,572333.0,"(39.059811, -105.311104)",39.059811,-105.311104
394358,20,"Baltimore, MD",msa,Maryland,2023-05-31,331667.0,"(39.063946, -76.802101)",39.063946,-76.802101
395121,21,"St. Louis, MO",msa,Missouri,2023-05-31,219833.0,"(38.456085, -92.288368)",38.456085,-92.288368
394943,22,"Orlando, FL",msa,Florida,2023-05-31,375217.0,"(27.766279, -81.686783)",27.766279,-81.686783
394458,23,"Charlotte, NC",msa,North Carolina,2023-05-31,351300.0,"(35.630066, -79.806419)",35.630066,-79.806419
395055,24,"San Antonio, TX",msa,Texas,2023-05-31,308398.0,"(31.054487, -97.563461)",31.054487,-97.563461
394998,25,"Portland, OR",msa,Oregon,2023-05-31,522850.0,"(44.572021, -122.070938)",44.572021,-122.070938
395045,26,"Sacramento, CA",msa,California,2023-05-31,528500.0,"(36.116203, -119.681564)",36.116203,-119.681564
394982,27,"Pittsburgh, PA",msa,Pennsylvania,2023-05-31,191633.0,"(40.590752, -77.209755)",40.590752,-77.209755
394466,28,"Cincinnati, OH",msa,Ohio,2023-05-31,236633.0,"(40.388783, -82.764915)",40.388783,-82.764915
394355,29,"Austin, TX",msa,Texas,2023-05-31,469433.0,"(31.054487, -97.563461)",31.054487,-97.563461
394775,30,"Las Vegas, NV",msa,Nevada,2023-05-31,390333.0,"(38.313515, -117.055374)",38.313515,-117.055374
394735,31,"Kansas City, MO",msa,Missouri,2023-05-31,283000.0,"(38.456085, -92.288368)",38.456085,-92.288368
394492,32,"Columbus, OH",msa,Ohio,2023-05-31,268150.0,"(40.388783, -82.764915)",40.388783,-82.764915
394705,34,"Indianapolis, IN",msa,Indiana,2023-05-31,254467.0,"(39.849426, -86.258278)",39.849426,-86.258278
394475,35,"Cleveland, OH",msa,Ohio,2023-05-31,178833.0,"(40.388783, -82.764915)",40.388783,-82.764915
395059,36,"San Jose, CA",msa,California,2023-05-31,1438000.0,"(36.116203, -119.681564)",36.116203,-119.681564
394902,37,"Nashville, TN",msa,Tennessee,2023-05-31,403667.0,"(35.747845, -86.692345)",35.747845,-86.692345
395194,38,"Virginia Beach, VA",msa,Virginia,2023-05-31,304817.0,"(37.769337, -78.169968)",37.769337,-78.169968
395005,39,"Providence, RI",msa,Rhode Island,2023-05-31,394650.0,"(41.680893, -71.51178)",41.680893,-71.51178
394714,40,"Jacksonville, FL",msa,Florida,2023-05-31,326333.0,"(27.766279, -81.686783)",27.766279,-81.686783
394862,41,"Milwaukee, WI",msa,Wisconsin,2023-05-31,272000.0,"(44.268543, -89.616508)",44.268543,-89.616508
394935,42,"Oklahoma City, OK",msa,Oklahoma,2023-05-31,225667.0,"(35.565342, -96.928917)",35.565342,-96.928917
395012,43,"Raleigh, NC",msa,North Carolina,2023-05-31,391483.0,"(35.630066, -79.806419)",35.630066,-79.806419
394849,44,"Memphis, TN",msa,Tennessee,2023-05-31,231667.0,"(35.747845, -86.692345)",35.747845,-86.692345
395022,45,"Richmond, VA",msa,Virginia,2023-05-31,328630.0,"(37.769337, -78.169968)",37.769337,-78.169968
394807,46,"Louisville, KY",msa,Kentucky,2023-05-31,238550.0,"(37.66814, -84.670067)",37.66814,-84.670067
394910,47,"New Orleans, LA",msa,Louisiana,2023-05-31,264000.0,"(31.169546, -91.867805)",31.169546,-91.867805
395053,48,"Salt Lake City, UT",msa,Utah,2023-05-31,501719.0,"(40.150032, -111.862434)",40.150032,-111.862434
394669,49,"Hartford, CT",msa,Connecticut,2023-05-31,308667.0,"(41.597782, -72.755371)",41.597782,-72.755371
394425,50,"Buffalo, NY",msa,New York,2023-05-31,206667.0,"(42.165726, -74.948051)",42.165726,-74.948051
394388,51,"Birmingham, AL",msa,Alabama,2023-05-31,245750.0,"(32.806671, -86.79113)",32.806671,-86.79113
395031,52,"Rochester, NY",msa,New York,2023-05-31,199900.0,"(42.165726, -74.948051)",42.165726,-74.948051
394640,53,"Grand Rapids, MI",msa,Michigan,2023-05-31,294317.0,"(43.326618, -84.536095)",43.326618,-84.536095
395167,54,"Tucson, AZ",msa,Arizona,2023-05-31,326667.0,"(33.729759, -111.431221)",33.729759,-111.431221
395169,56,"Tulsa, OK",msa,Oklahoma,2023-05-31,228500.0,"(35.565342, -96.928917)",35.565342,-96.928917
394619,57,"Fresno, CA",msa,California,2023-05-31,377667.0,"(36.116203, -119.681564)",36.116203,-119.681564
395238,58,"Worcester, MA",msa,Massachusetts,2023-05-31,384667.0,"(42.230171, -71.530106)",42.230171,-71.530106
394938,59,"Omaha, NE",msa,Nebraska,2023-05-31,260167.0,"(41.12537, -98.268082)",41.12537,-98.268082
394415,60,"Bridgeport, CT",msa,Connecticut,2023-05-31,525000.0,"(41.597782, -72.755371)",41.597782,-72.755371
394653,61,"Greenville, SC",msa,South Carolina,2023-05-31,284467.0,"(33.856892, -80.945007)",33.856892,-80.945007
394312,62,"Albuquerque, NM",msa,New Mexico,2023-05-31,330000.0,"(34.840515, -106.248482)",34.840515,-106.248482
394357,63,"Bakersfield, CA",msa,California,2023-05-31,323333.0,"(36.116203, -119.681564)",36.116203,-119.681564
394308,64,"Albany, NY",msa,New York,2023-05-31,280833.0,"(42.165726, -74.948051)",42.165726,-74.948051
394753,65,"Knoxville, TN",msa,Tennessee,2023-05-31,308483.0,"(35.747845, -86.692345)",35.747845,-86.692345
394367,66,"Baton Rouge, LA",msa,Louisiana,2023-05-31,233333.0,"(31.169546, -91.867805)",31.169546,-91.867805
394843,67,"McAllen, TX",msa,Texas,2023-05-31,197333.0,"(31.054487, -97.563461)",31.054487,-97.563461
394908,68,"New Haven, CT",msa,Connecticut,2023-05-31,298150.0,"(41.597782, -72.755371)",41.597782,-72.755371
394561,69,"El Paso, TX",msa,Texas,2023-05-31,230000.0,"(31.054487, -97.563461)",31.054487,-97.563461
394318,70,"Allentown, PA",msa,Pennsylvania,2023-05-31,282500.0,"(40.590752, -77.209755)",40.590752,-77.209755
394952,71,"Oxnard, CA",msa,California,2023-05-31,803833.0,"(36.116203, -119.681564)",36.116203,-119.681564
394486,72,"Columbia, SC",msa,South Carolina,2023-05-31,234667.0,"(33.856892, -80.945007)",33.856892,-80.945007
753906,73,"North Port, FL",msa,Florida,2023-05-31,452233.0,"(27.766279, -81.686783)",27.766279,-81.686783
845158,74,"Dayton, OH",msa,Ohio,2023-05-31,173633.0,"(40.388783, -82.764915)",40.388783,-82.764915
394457,75,"Charleston, SC",msa,South Carolina,2023-05-31,408684.0,"(33.856892, -80.945007)",33.856892,-80.945007
394648,76,"Greensboro, NC",msa,North Carolina,2023-05-31,226667.0,"(35.630066, -79.806419)",35.630066,-79.806419
395134,77,"Stockton, CA",msa,California,2023-05-31,495000.0,"(36.116203, -119.681564)",36.116203,-119.681564
394440,78,"Cape Coral, FL",msa,Florida,2023-05-31,325583.0,"(27.766279, -81.686783)",27.766279,-81.686783
394399,79,"Boise City, ID",msa,Idaho,2023-05-31,453483.0,"(44.240459, -114.478828)",44.240459,-114.478828
394484,80,"Colorado Springs, CO",msa,Colorado,2023-05-31,443250.0,"(39.059811, -105.311104)",39.059811,-105.311104
394798,81,"Little Rock, AR",msa,Arkansas,2023-05-31,208117.0,"(34.969704, -92.373123)",34.969704,-92.373123
394766,82,"Lakeland, FL",msa,Florida,2023-05-31,301483.0,"(27.766279, -81.686783)",27.766279,-81.686783
394304,83,"Akron, OH",msa,Ohio,2023-05-31,166417.0,"(40.388783, -82.764915)",40.388783,-82.764915
394531,84,"Des Moines, IA",msa,Iowa,2023-05-31,246375.0,"(42.011539, -93.210526)",42.011539,-93.210526
395115,85,"Springfield, MA",msa,Massachusetts,2023-05-31,283667.0,"(42.230171, -71.530106)",42.230171,-71.530106
845159,86,"Poughkeepsie, NY",msa,New York,2023-05-31,340167.0,"(42.165726, -74.948051)",42.165726,-74.948051
394931,87,"Ogden, UT",msa,Utah,2023-05-31,444806.0,"(40.150032, -111.862434)",40.150032,-111.862434
394816,88,"Madison, WI",msa,Wisconsin,2023-05-31,348333.0,"(44.268543, -89.616508)",44.268543,-89.616508
395235,89,"Winston, NC",msa,North Carolina,2023-05-31,232583.0,"(35.630066, -79.806419)",35.630066,-79.806419
394528,90,"Deltona, FL",msa,Florida,2023-05-31,326833.0,"(27.766279, -81.686783)",27.766279,-81.686783
