RegionID,SizeRank,Region Name,Region Type,State Name,Date Recorded,Monthly Rent,Coordinates,Latitude,Longitude
395162,236,"Torrington, CT",msa,Connecticut,2017-09-30,886.7641771300896,"(41.597782, -72.755371)",41.597782,-72.755371
395009,237,"Punta Gorda, FL",msa,Florida,2017-09-30,1313.3933657333466,"(27.766279, -81.686783)",27.766279,-81.686783
394386,239,"Billings, MT",msa,Montana,2017-09-30,880.1802311187818,"(46.921925, -110.454353)",46.921925,-110.454353
395018,240,"Redding, CA",msa,California,2017-09-30,935.7381168576336,"(36.116203, -119.681564)",36.116203,-119.681564
394748,241,"Kingston, NY",msa,New York,2017-09-30,1184.7325259421484,"(42.165726, -74.948051)",42.165726,-74.948051
394960,242,"Panama City, FL",msa,Florida,2017-09-30,1087.4639068010872,"(27.766279, -81.686783)",27.766279,-81.686783
394539,244,"Dover, DE",msa,Delaware,2017-09-30,1088.3107975559742,"(39.318523, -75.507141)",39.318523,-75.507141
394406,248,"Bowling Green, KY",msa,Kentucky,2017-09-30,961.9330072396884,"(37.66814, -84.670067)",37.66814,-84.670067
395119,249,"St. George, UT",msa,Utah,2017-09-30,1232.8495128861578,"(40.150032, -111.862434)",40.150032,-111.862434
394299,251,"Abilene, TX",msa,Texas,2017-09-30,889.0681656086895,"(31.054487, -97.563461)",31.054487,-97.563461
394707,252,"Iowa City, IA",msa,Iowa,2017-09-30,943.7079035502778,"(42.011539, -93.210526)",42.011539,-93.210526
394351,253,"Auburn, AL",msa,Alabama,2017-09-30,1074.7834552839056,"(32.806671, -86.79113)",32.806671,-86.79113
394860,254,"Midland, TX",msa,Texas,2017-09-30,1338.0299532141937,"(31.054487, -97.563461)",31.054487,-97.563461
753869,255,"Bloomington, IL",msa,Illinois,2017-09-30,744.1834496122266,"(40.349457, -88.986137)",40.349457,-88.986137
394944,257,"Oshkosh, WI",msa,Wisconsin,2017-09-30,690.740380633009,"(44.268543, -89.616508)",44.268543,-89.616508
394651,259,"Greenville, NC",msa,North Carolina,2017-09-30,888.4116520699326,"(35.630066, -79.806419)",35.630066,-79.806419
394428,260,"Burlington, NC",msa,North Carolina,2017-09-30,783.2632295432306,"(35.630066, -79.806419)",35.630066,-79.806419
395210,261,"Waterloo, IA",msa,Iowa,2017-09-30,877.9041464016914,"(42.011539, -93.210526)",42.011539,-93.210526
394480,262,"Coeur d'Alene, ID",msa,Idaho,2017-09-30,1051.2307540538736,"(44.240459, -114.478828)",44.240459,-114.478828
394553,263,"East Stroudsburg, PA",msa,Pennsylvania,2017-09-30,1025.59818243091,"(40.590752, -77.209755)",40.590752,-77.209755
395007,264,"Pueblo, CO",msa,Colorado,2017-09-30,880.4256368521329,"(39.059811, -105.311104)",39.059811,-105.311104
394392,265,"Blacksburg, VA",msa,Virginia,2017-09-30,1045.36635055202,"(37.769337, -78.169968)",37.769337,-78.169968
394393,270,"Bloomington, IN",msa,Indiana,2017-09-30,968.4617978570916,"(39.849426, -86.258278)",39.849426,-86.258278
395079,274,"Sebastian, FL",msa,Florida,2017-09-30,1166.1895235345885,"(27.766279, -81.686783)",27.766279,-81.686783
394453,277,"Chambersburg, PA",msa,Pennsylvania,2017-09-30,784.5531508076712,"(40.590752, -77.209755)",40.590752,-77.209755
394703,279,"Idaho Falls, ID",msa,Idaho,2017-09-30,710.2588760143176,"(44.240459, -114.478828)",44.240459,-114.478828
394639,280,"Grand Junction, CO",msa,Colorado,2017-09-30,914.679975223154,"(39.059811, -105.311104)",39.059811,-105.311104
394685,289,"Homosassa Springs, FL",msa,Florida,2017-09-30,972.408525690418,"(27.766279, -81.686783)",27.766279,-81.686783
394306,295,"Albany, GA",msa,Georgia,2017-09-30,613.3902419847908,"(33.040619, -83.643074)",33.040619,-83.643074
395223,298,"Wichita Falls, TX",msa,Texas,2017-09-30,716.6793676127552,"(31.054487, -97.563461)",31.054487,-97.563461
395232,308,"Winchester, VA",msa,Virginia,2017-09-30,1166.536511955988,"(37.769337, -78.169968)",37.769337,-78.169968
394879,310,"Morgantown, WV",msa,West Virginia,2017-09-30,1041.1416808558502,"(38.491226, -80.95457)",38.491226,-80.95457
394900,312,"Napa, CA",msa,California,2017-09-30,2280.795815659746,"(36.116203, -119.681564)",36.116203,-119.681564
395139,314,"Sumter, SC",msa,South Carolina,2017-09-30,889.8916169979616,"(33.856892, -80.945007)",33.856892,-80.945007
394668,317,"Harrisonburg, VA",msa,Virginia,2017-09-30,1035.8325738850292,"(37.769337, -78.169968)",37.769337,-78.169968
394821,320,"Manhattan, KS",msa,Kansas,2017-09-30,897.7931600820324,"(38.5266, -96.726486)",38.5266,-96.726486
394728,323,"Jonesboro, AR",msa,Arkansas,2017-09-30,950.4190158778084,"(34.969704, -92.373123)",34.969704,-92.373123
394390,324,"Bismarck, ND",msa,North Dakota,2017-09-30,923.7060595544644,"(47.528912, -99.784012)",47.528912,-99.784012
394780,332,"Lawton, OK",msa,Oklahoma,2017-09-30,716.4634379357776,"(35.565342, -96.928917)",35.565342,-96.928917
394778,349,"Lawrence, KS",msa,Kansas,2017-09-30,950.1363170978616,"(38.5266, -96.726486)",38.5266,-96.726486
395213,351,"Watertown, NY",msa,New York,2017-09-30,947.4742858656144,"(42.165726, -74.948051)",42.165726,-74.948051
394867,354,"Missoula, MT",msa,Montana,2017-09-30,831.1253671739811,"(46.921925, -110.454353)",46.921925,-110.454353
753872,361,"California, MD",msa,Maryland,2017-09-30,1192.9758397046892,"(39.063946, -76.802101)",39.063946,-76.802101
394893,364,"Muncie, IN",msa,Indiana,2017-09-30,587.3808068494468,"(39.849426, -86.258278)",39.849426,-86.258278
394462,391,"Cheyenne, WY",msa,Wyoming,2017-09-30,916.7221300048388,"(42.755966, -107.30249)",42.755966,-107.30249
753912,398,"Pinehurst, NC",msa,North Carolina,2017-09-30,1202.301930018505,"(35.630066, -79.806419)",35.630066,-79.806419
394882,403,"Moses Lake, WA",msa,Washington,2017-09-30,928.5739499596102,"(47.400902, -121.490494)",47.400902,-121.490494
394505,411,"Corvallis, OR",msa,Oregon,2017-09-30,1273.6195111336767,"(44.572021, -122.070938)",44.572021,-122.070938
394925,428,"Oak Harbor, WA",msa,Washington,2017-09-30,1188.9005222230087,"(47.400902, -121.490494)",47.400902,-121.490494
394682,449,"Hinesville, GA",msa,Georgia,2017-09-30,945.1864098326974,"(33.040619, -83.643074)",33.040619,-83.643074
394445,454,"Casper, WY",msa,Wyoming,2017-09-30,893.5441622671113,"(42.755966, -107.30249)",42.755966,-107.30249
753881,456,"Glenwood Springs, CO",msa,Colorado,2017-09-30,7939.655907637083,"(39.059811, -105.311104)",39.059811,-105.311104
394571,585,"Enterprise, AL",msa,Alabama,2017-09-30,841.8920478246245,"(32.806671, -86.79113)",32.806671,-86.79113
394913,1,"New York, NY",msa,New York,2017-10-31,2473.591079816091,"(42.165726, -74.948051)",42.165726,-74.948051
753899,2,"Los Angeles, CA",msa,California,2017-10-31,2159.778176627623,"(36.116203, -119.681564)",36.116203,-119.681564
394463,3,"Chicago, IL",msa,Illinois,2017-10-31,1531.496574745271,"(40.349457, -88.986137)",40.349457,-88.986137
394514,4,"Dallas, TX",msa,Texas,2017-10-31,1268.6146857335327,"(31.054487, -97.563461)",31.054487,-97.563461
394692,5,"Houston, TX",msa,Texas,2017-10-31,1295.1671894225417,"(31.054487, -97.563461)",31.054487,-97.563461
395209,6,"Washington, DC",msa,Virginia,2017-10-31,1811.6813445331377,"(37.769337, -78.169968)",37.769337,-78.169968
394974,7,"Philadelphia, PA",msa,Pennsylvania,2017-10-31,1351.669920713367,"(40.590752, -77.209755)",40.590752,-77.209755
394856,8,"Miami, FL",msa,Florida,2017-10-31,1660.36227570011,"(27.766279, -81.686783)",27.766279,-81.686783
394347,9,"Atlanta, GA",msa,Georgia,2017-10-31,1245.3655601138032,"(33.040619, -83.643074)",33.040619,-83.643074
394404,10,"Boston, MA",msa,Massachusetts,2017-10-31,2286.89396123058,"(42.230171, -71.530106)",42.230171,-71.530106
394976,11,"Phoenix, AZ",msa,Arizona,2017-10-31,1126.250950144061,"(33.729759, -111.431221)",33.729759,-111.431221
395057,12,"San Francisco, CA",msa,California,2017-10-31,2716.399402316176,"(36.116203, -119.681564)",36.116203,-119.681564
395025,13,"Riverside, CA",msa,California,2017-10-31,1586.4857361625266,"(36.116203, -119.681564)",36.116203,-119.681564
394532,14,"Detroit, MI",msa,Michigan,2017-10-31,963.0773216768654,"(43.326618, -84.536095)",43.326618,-84.536095
395078,15,"Seattle, WA",msa,Washington,2017-10-31,1667.58785174348,"(47.400902, -121.490494)",47.400902,-121.490494
394865,16,"Minneapolis, MN",msa,Minnesota,2017-10-31,1291.0927423173478,"(45.694454, -93.900192)",45.694454,-93.900192
395056,17,"San Diego, CA",msa,California,2017-10-31,1967.3686674114665,"(36.116203, -119.681564)",36.116203,-119.681564
395148,18,"Tampa, FL",msa,Florida,2017-10-31,1250.6887166822216,"(27.766279, -81.686783)",27.766279,-81.686783
394530,19,"Denver, CO",msa,Colorado,2017-10-31,1502.2719696803472,"(39.059811, -105.311104)",39.059811,-105.311104
394358,20,"Baltimore, MD",msa,Maryland,2017-10-31,1396.7461406177028,"(39.063946, -76.802101)",39.063946,-76.802101
395121,21,"St. Louis, MO",msa,Missouri,2017-10-31,955.5591802966318,"(38.456085, -92.288368)",38.456085,-92.288368
394943,22,"Orlando, FL",msa,Florida,2017-10-31,1321.3092449519013,"(27.766279, -81.686783)",27.766279,-81.686783
394458,23,"Charlotte, NC",msa,North Carolina,2017-10-31,1203.9006656305571,"(35.630066, -79.806419)",35.630066,-79.806419
395055,24,"San Antonio, TX",msa,Texas,2017-10-31,1098.7735314628278,"(31.054487, -97.563461)",31.054487,-97.563461
394998,25,"Portland, OR",msa,Oregon,2017-10-31,1388.412539491722,"(44.572021, -122.070938)",44.572021,-122.070938
395045,26,"Sacramento, CA",msa,California,2017-10-31,1561.7974093898797,"(36.116203, -119.681564)",36.116203,-119.681564
394982,27,"Pittsburgh, PA",msa,Pennsylvania,2017-10-31,1041.7606097538185,"(40.590752, -77.209755)",40.590752,-77.209755
394466,28,"Cincinnati, OH",msa,Ohio,2017-10-31,979.8698757460484,"(40.388783, -82.764915)",40.388783,-82.764915
394355,29,"Austin, TX",msa,Texas,2017-10-31,1300.7708088932184,"(31.054487, -97.563461)",31.054487,-97.563461
394775,30,"Las Vegas, NV",msa,Nevada,2017-10-31,1152.3160741738243,"(38.313515, -117.055374)",38.313515,-117.055374
394735,31,"Kansas City, MO",msa,Missouri,2017-10-31,976.3038396346104,"(38.456085, -92.288368)",38.456085,-92.288368
394492,32,"Columbus, OH",msa,Ohio,2017-10-31,1005.3580374635786,"(40.388783, -82.764915)",40.388783,-82.764915
394705,34,"Indianapolis, IN",msa,Indiana,2017-10-31,1001.8228586821388,"(39.849426, -86.258278)",39.849426,-86.258278
394475,35,"Cleveland, OH",msa,Ohio,2017-10-31,934.762180470472,"(40.388783, -82.764915)",40.388783,-82.764915
395059,36,"San Jose, CA",msa,California,2017-10-31,2845.220897457674,"(36.116203, -119.681564)",36.116203,-119.681564
394902,37,"Nashville, TN",msa,Tennessee,2017-10-31,1347.7734287418746,"(35.747845, -86.692345)",35.747845,-86.692345
395194,38,"Virginia Beach, VA",msa,Virginia,2017-10-31,1147.9695065898875,"(37.769337, -78.169968)",37.769337,-78.169968
395005,39,"Providence, RI",msa,Rhode Island,2017-10-31,1206.885946430851,"(41.680893, -71.51178)",41.680893,-71.51178
394714,40,"Jacksonville, FL",msa,Florida,2017-10-31,1128.7109747367572,"(27.766279, -81.686783)",27.766279,-81.686783
394862,41,"Milwaukee, WI",msa,Wisconsin,2017-10-31,975.4650612604844,"(44.268543, -89.616508)",44.268543,-89.616508
394935,42,"Oklahoma City, OK",msa,Oklahoma,2017-10-31,968.3218203971352,"(35.565342, -96.928917)",35.565342,-96.928917
395012,43,"Raleigh, NC",msa,North Carolina,2017-10-31,1231.485052986135,"(35.630066, -79.806419)",35.630066,-79.806419
394849,44,"Memphis, TN",msa,Tennessee,2017-10-31,962.3590550378216,"(35.747845, -86.692345)",35.747845,-86.692345
395022,45,"Richmond, VA",msa,Virginia,2017-10-31,1092.4170544380197,"(37.769337, -78.169968)",37.769337,-78.169968
394807,46,"Louisville, KY",msa,Kentucky,2017-10-31,948.460117311342,"(37.66814, -84.670067)",37.66814,-84.670067
394910,47,"New Orleans, LA",msa,Louisiana,2017-10-31,1227.494667210054,"(31.169546, -91.867805)",31.169546,-91.867805
395053,48,"Salt Lake City, UT",msa,Utah,2017-10-31,1138.086429053141,"(40.150032, -111.862434)",40.150032,-111.862434
394669,49,"Hartford, CT",msa,Connecticut,2017-10-31,1239.388410578344,"(41.597782, -72.755371)",41.597782,-72.755371
394425,50,"Buffalo, NY",msa,New York,2017-10-31,868.9318594024209,"(42.165726, -74.948051)",42.165726,-74.948051
394388,51,"Birmingham, AL",msa,Alabama,2017-10-31,992.522868953136,"(32.806671, -86.79113)",32.806671,-86.79113
395031,52,"Rochester, NY",msa,New York,2017-10-31,1031.514106401139,"(42.165726, -74.948051)",42.165726,-74.948051
394640,53,"Grand Rapids, MI",msa,Michigan,2017-10-31,1036.4436164729736,"(43.326618, -84.536095)",43.326618,-84.536095
395167,54,"Tucson, AZ",msa,Arizona,2017-10-31,925.669743382481,"(33.729759, -111.431221)",33.729759,-111.431221
395169,56,"Tulsa, OK",msa,Oklahoma,2017-10-31,925.7374988611616,"(35.565342, -96.928917)",35.565342,-96.928917
394619,57,"Fresno, CA",msa,California,2017-10-31,1182.3430930160384,"(36.116203, -119.681564)",36.116203,-119.681564
395238,58,"Worcester, MA",msa,Massachusetts,2017-10-31,1224.3273931445774,"(42.230171, -71.530106)",42.230171,-71.530106
394938,59,"Omaha, NE",msa,Nebraska,2017-10-31,934.8502533067052,"(41.12537, -98.268082)",41.12537,-98.268082
394415,60,"Bridgeport, CT",msa,Connecticut,2017-10-31,1851.30232556728,"(41.597782, -72.755371)",41.597782,-72.755371
394653,61,"Greenville, SC",msa,South Carolina,2017-10-31,1048.9230845456982,"(33.856892, -80.945007)",33.856892,-80.945007
394312,62,"Albuquerque, NM",msa,New Mexico,2017-10-31,933.8998736285366,"(34.840515, -106.248482)",34.840515,-106.248482
394357,63,"Bakersfield, CA",msa,California,2017-10-31,1061.594480778738,"(36.116203, -119.681564)",36.116203,-119.681564
394308,64,"Albany, NY",msa,New York,2017-10-31,1101.2444906758603,"(42.165726, -74.948051)",42.165726,-74.948051
394753,65,"Knoxville, TN",msa,Tennessee,2017-10-31,1023.62467706647,"(35.747845, -86.692345)",35.747845,-86.692345
394367,66,"Baton Rouge, LA",msa,Louisiana,2017-10-31,1125.7103806053958,"(31.169546, -91.867805)",31.169546,-91.867805
394843,67,"McAllen, TX",msa,Texas,2017-10-31,876.3074967177442,"(31.054487, -97.563461)",31.054487,-97.563461
394908,68,"New Haven, CT",msa,Connecticut,2017-10-31,1300.959288829525,"(41.597782, -72.755371)",41.597782,-72.755371
394561,69,"El Paso, TX",msa,Texas,2017-10-31,1008.3970469976124,"(31.054487, -97.563461)",31.054487,-97.563461
394318,70,"Allentown, PA",msa,Pennsylvania,2017-10-31,1126.7793173123446,"(40.590752, -77.209755)",40.590752,-77.209755
394952,71,"Oxnard, CA",msa,California,2017-10-31,2104.3182816675017,"(36.116203, -119.681564)",36.116203,-119.681564
394486,72,"Columbia, SC",msa,South Carolina,2017-10-31,974.2642181451488,"(33.856892, -80.945007)",33.856892,-80.945007
753906,73,"North Port, FL",msa,Florida,2017-10-31,1451.9308653354933,"(27.766279, -81.686783)",27.766279,-81.686783
845158,74,"Dayton, OH",msa,Ohio,2017-10-31,829.1260647300709,"(40.388783, -82.764915)",40.388783,-82.764915
394457,75,"Charleston, SC",msa,South Carolina,2017-10-31,1305.280223938677,"(33.856892, -80.945007)",33.856892,-80.945007
394648,76,"Greensboro, NC",msa,North Carolina,2017-10-31,937.2005321504691,"(35.630066, -79.806419)",35.630066,-79.806419
395134,77,"Stockton, CA",msa,California,2017-10-31,1541.841289629748,"(36.116203, -119.681564)",36.116203,-119.681564
394440,78,"Cape Coral, FL",msa,Florida,2017-10-31,1262.3342642021128,"(27.766279, -81.686783)",27.766279,-81.686783
394399,79,"Boise City, ID",msa,Idaho,2017-10-31,1095.154514404312,"(44.240459, -114.478828)",44.240459,-114.478828
394484,80,"Colorado Springs, CO",msa,Colorado,2017-10-31,1250.4281266823248,"(39.059811, -105.311104)",39.059811,-105.311104
394798,81,"Little Rock, AR",msa,Arkansas,2017-10-31,877.699192767373,"(34.969704, -92.373123)",34.969704,-92.373123
394766,82,"Lakeland, FL",msa,Florida,2017-10-31,1168.7081756892876,"(27.766279, -81.686783)",27.766279,-81.686783
394304,83,"Akron, OH",msa,Ohio,2017-10-31,776.7838868841096,"(40.388783, -82.764915)",40.388783,-82.764915
394531,84,"Des Moines, IA",msa,Iowa,2017-10-31,1012.1888601095812,"(42.011539, -93.210526)",42.011539,-93.210526
395115,85,"Springfield, MA",msa,Massachusetts,2017-10-31,1199.070383193926,"(42.230171, -71.530106)",42.230171,-71.530106
845159,86,"Poughkeepsie, NY",msa,New York,2017-10-31,1260.9977767759303,"(42.165726, -74.948051)",42.165726,-74.948051
394931,87,"Ogden, UT",msa,Utah,2017-10-31,1036.6452885795238,"(40.150032, -111.862434)",40.150032,-111.862434
394816,88,"Madison, WI",msa,Wisconsin,2017-10-31,1149.2956958529498,"(44.268543, -89.616508)",44.268543,-89.616508
395235,89,"Winston, NC",msa,North Carolina,2017-10-31,993.4057149660038,"(35.630066, -79.806419)",35.630066,-79.806419
394528,90,"Deltona, FL",msa,Florida,2017-10-31,1177.5001871185607,"(27.766279, -81.686783)",27.766279,-81.686783
395143,91,"Syracuse, NY",msa,New York,2017-10-31,990.1927588580878,"(42.165726, -74.948051)",42.165726,-74.948051
395006,92,"Provo, UT",msa,Utah,2017-10-31,1218.2723718909328,"(40.150032, -111.862434)",40.150032,-111.862434
395160,93,"Toledo, OH",msa,Ohio,2017-10-31,825.707893698487,"(40.388783, -82.764915)",40.388783,-82.764915
395224,94,"Wichita, KS",msa,Kansas,2017-10-31,782.6074874184142,"(38.5266, -96.726486)",38.5266,-96.726486
394549,95,"Durham, NC",msa,North Carolina,2017-10-31,1187.791504892789,"(35.630066, -79.806419)",35.630066,-79.806419
394352,96,"Augusta, GA",msa,Georgia,2017-10-31,902.6821809613758,"(33.040619, -83.643074)",33.040619,-83.643074
394957,97,"Palm Bay, FL",msa,Florida,2017-10-31,1260.027628744038,"(27.766279, -81.686783)",27.766279,-81.686783
394711,98,"Jackson, MS",msa,Mississippi,2017-10-31,993.2256975902264,"(32.741646, -89.678696)",32.741646,-89.678696
394666,99,"Harrisburg, PA",msa,Pennsylvania,2017-10-31,908.1160547585096,"(40.590752, -77.209755)",40.590752,-77.209755
395113,100,"Spokane, WA",msa,Washington,2017-10-31,925.90014327787,"(47.400902, -121.490494)",47.400902,-121.490494
395075,101,"Scranton, PA",msa,Pennsylvania,2017-10-31,789.4837680421249,"(40.590752, -77.209755)",40.590752,-77.209755
394460,102,"Chattanooga, TN",msa,Tennessee,2017-10-31,941.1515867996926,"(35.747845, -86.692345)",35.747845,-86.692345
394871,103,"Modesto, CA",msa,California,2017-10-31,1174.7790579328423,"(36.116203, -119.681564)",36.116203,-119.681564
394768,104,"Lancaster, PA",msa,Pennsylvania,2017-10-31,928.6358948261696,"(40.590752, -77.209755)",40.590752,-77.209755
394997,105,"Portland, ME",msa,Maine,2017-10-31,1391.8606953139054,"(44.693947, -69.381927)",44.693947,-69.381927
395245,106,"Youngstown, OH",msa,Ohio,2017-10-31,634.6905072489034,"(40.388783, -82.764915)",40.388783,-82.764915
394770,107,"Lansing, MI",msa,Michigan,2017-10-31,839.3494497218974,"(43.326618, -84.536095)",43.326618,-84.536095
394590,108,"Fayetteville, AR",msa,Arkansas,2017-10-31,1034.6445367717868,"(34.969704, -92.373123)",34.969704,-92.373123
394589,109,"Fayetteville, NC",msa,North Carolina,2017-10-31,849.7671818525931,"(35.630066, -79.806419)",35.630066,-79.806419
394792,110,"Lexington, KY",msa,Kentucky,2017-10-31,937.3624102667012,"(37.66814, -84.670067)",37.66814,-84.670067
394971,111,"Pensacola, FL",msa,Florida,2017-10-31,1055.8776075811254,"(27.766279, -81.686783)",27.766279,-81.686783
395068,112,"Santa Rosa, CA",msa,California,2017-10-31,2019.6666325597075,"(36.116203, -119.681564)",36.116203,-119.681564
395019,113,"Reno, NV",msa,Nevada,2017-10-31,1276.8348954566834,"(38.313515, -117.055374)",38.313515,-117.055374
394698,114,"Huntsville, AL",msa,Alabama,2017-10-31,872.90101551506,"(32.806671, -86.79113)",32.806671,-86.79113
394995,115,"Port St. Lucie, FL",msa,Florida,2017-10-31,1391.7926327742712,"(27.766279, -81.686783)",27.766279,-81.686783
394761,116,"Lafayette, LA",msa,Louisiana,2017-10-31,985.2761150313104,"(31.169546, -91.867805)",31.169546,-91.867805
394898,117,"Myrtle Beach, SC",msa,South Carolina,2017-10-31,1147.046521898686,"(33.856892, -80.945007)",33.856892,-80.945007
395116,118,"Springfield, MO",msa,Missouri,2017-10-31,770.5732620350818,"(38.456085, -92.288368)",38.456085,-92.288368
395195,119,"Visalia, CA",msa,California,2017-10-31,1108.978322090032,"(36.116203, -119.681564)",36.116203,-119.681564
394746,120,"Killeen, TX",msa,Texas,2017-10-31,857.3507830302524,"(31.054487, -97.563461)",31.054487,-97.563461
394338,121,"Asheville, NC",msa,North Carolina,2017-10-31,1168.7682450400036,"(35.630066, -79.806419)",35.630066,-79.806419
395244,122,"York, PA",msa,Pennsylvania,2017-10-31,873.2178751751293,"(40.590752, -77.209755)",40.590752,-77.209755
395183,123,"Vallejo, CA",msa,California,2017-10-31,1773.6344414642758,"(36.116203, -119.681564)",36.116203,-119.681564
753917,124,"Santa Maria, CA",msa,California,2017-10-31,2144.6704918039577,"(36.116203, -119.681564)",36.116203,-119.681564
395050,125,"Salinas, CA",msa,California,2017-10-31,1843.9531963879188,"(36.116203, -119.681564)",36.116203,-119.681564
395048,126,"Salem, OR",msa,Oregon,2017-10-31,1097.6532099332924,"(44.572021, -122.070938)",44.572021,-122.070938
394870,127,"Mobile, AL",msa,Alabama,2017-10-31,829.7308335403167,"(32.806671, -86.79113)",32.806671,-86.79113
395015,128,"Reading, PA",msa,Pennsylvania,2017-10-31,804.9039394744899,"(40.590752, -77.209755)",40.590752,-77.209755
394502,129,"Corpus Christi, TX",msa,Texas,2017-10-31,1128.369998395821,"(31.054487, -97.563461)",31.054487,-97.563461
394421,130,"Brownsville, TX",msa,Texas,2017-10-31,926.941822938821,"(31.054487, -97.563461)",31.054487,-97.563461
394820,131,"Manchester, NH",msa,New Hampshire,2017-10-31,1237.2249252110864,"(43.452492, -71.563896)",43.452492,-71.563896
394612,132,"Fort Wayne, IN",msa,Indiana,2017-10-31,740.874491477913,"(39.849426, -86.258278)",39.849426,-86.258278
394658,133,"Gulfport, MS",msa,Mississippi,2017-10-31,889.7779149502048,"(32.741646, -89.678696)",32.741646,-89.678696
395051,134,"Salisbury, MD",msa,Delaware,2017-10-31,1192.5255524314898,"(39.318523, -75.507141)",39.318523,-75.507141
394596,135,"Flint, MI",msa,Michigan,2017-10-31,642.3976007159445,"(43.326618, -84.536095)",43.326618,-84.536095
394972,136,"Peoria, IL",msa,Illinois,2017-10-31,738.3107183057107,"(40.349457, -88.986137)",40.349457,-88.986137
394439,137,"Canton, OH",msa,Ohio,2017-10-31,673.7831968877465,"(40.388783, -82.764915)",40.388783,-82.764915
395070,138,"Savannah, GA",msa,Georgia,2017-10-31,1124.3118574318707,"(33.040619, -83.643074)",33.040619,-83.643074
394372,140,"Beaumont, TX",msa,Texas,2017-10-31,901.1322727421156,"(31.054487, -97.563461)",31.054487,-97.563461
395096,141,"Shreveport, LA",msa,Louisiana,2017-10-31,947.9411376490496,"(31.169546, -91.867805)",31.169546,-91.867805
395164,142,"Trenton, NJ",msa,New Jersey,2017-10-31,1633.2355517760427,"(40.298904, -74.521011)",40.298904,-74.521011
394875,143,"Montgomery, AL",msa,Alabama,2017-10-31,927.3498083110852,"(32.806671, -86.79113)",32.806671,-86.79113
394520,144,"Davenport, IA",msa,Illinois,2017-10-31,759.1171362391622,"(40.349457, -88.986137)",40.349457,-88.986137
395146,145,"Tallahassee, FL",msa,Florida,2017-10-31,957.8978641795152,"(27.766279, -81.686783)",27.766279,-81.686783
394576,146,"Eugene, OR",msa,Oregon,2017-10-31,1211.1471795745754,"(44.572021, -122.070938)",44.572021,-122.070938
394901,147,"Naples, FL",msa,Florida,2017-10-31,1581.3527613979547,"(27.766279, -81.686783)",27.766279,-81.686783
394332,148,"Ann Arbor, MI",msa,Michigan,2017-10-31,1290.7014241951367,"(43.326618, -84.536095)",43.326618,-84.536095
394927,149,"Ocala, FL",msa,Florida,2017-10-31,967.3573985607906,"(27.766279, -81.686783)",27.766279,-81.686783
394697,151,"Huntington, WV",msa,Ohio,2017-10-31,745.5163675684057,"(40.388783, -82.764915)",40.388783,-82.764915
394602,152,"Fort Collins, CO",msa,Colorado,2017-10-31,1313.1038962308496,"(39.059811, -105.311104)",39.059811,-105.311104
395033,153,"Rockford, IL",msa,Illinois,2017-10-31,774.8494510643736,"(40.349457, -88.986137)",40.349457,-88.986137
394796,154,"Lincoln, NE",msa,Nebraska,2017-10-31,895.8773674155937,"(41.12537, -98.268082)",41.12537,-98.268082
394622,155,"Gainesville, FL",msa,Florida,2017-10-31,1026.3909379411302,"(27.766279, -81.686783)",27.766279,-81.686783
394405,156,"Boulder, CO",msa,Colorado,2017-10-31,1632.8388152757364,"(39.059811, -105.311104)",39.059811,-105.311104
394488,158,"Columbus, GA",msa,Georgia,2017-10-31,770.0301724374957,"(33.040619, -83.643074)",33.040619,-83.643074
395107,159,"South Bend, IN",msa,Indiana,2017-10-31,802.4245926855131,"(39.849426, -86.258278)",39.849426,-86.258278
395109,160,"Spartanburg, SC",msa,South Carolina,2017-10-31,933.8020701016488,"(33.856892, -80.945007)",33.856892,-80.945007
394645,161,"Greeley, CO",msa,Colorado,2017-10-31,1248.1377010156054,"(39.059811, -105.311104)",39.059811,-105.311104
394808,162,"Lubbock, TX",msa,Texas,2017-10-31,1052.482381783684,"(31.054487, -97.563461)",31.054487,-97.563461
394471,163,"Clarksville, TN",msa,Tennessee,2017-10-31,877.4728140613609,"(35.747845, -86.692345)",35.747845,-86.692345
395028,164,"Roanoke, VA",msa,Virginia,2017-10-31,827.1123766909793,"(37.769337, -78.169968)",37.769337,-78.169968
394579,165,"Evansville, IN",msa,Indiana,2017-10-31,596.7201940829176,"(39.849426, -86.258278)",39.849426,-86.258278
394741,168,"Kennewick, WA",msa,Washington,2017-10-31,1055.1852433746378,"(47.400902, -121.490494)",47.400902,-121.490494
394660,170,"Hagerstown, MD",msa,Maryland,2017-10-31,952.2263407868478,"(39.063946, -76.802101)",39.063946,-76.802101
394543,171,"Duluth, MN",msa,Minnesota,2017-10-31,1085.805242993424,"(45.694454, -93.900192)",45.694454,-93.900192
394937,172,"Olympia, WA",msa,Washington,2017-10-31,1331.526357667383,"(47.400902, -121.490494)",47.400902,-121.490494
394803,173,"Longview, TX",msa,Texas,2017-10-31,841.7473553230096,"(31.054487, -97.563461)",31.054487,-97.563461
395229,174,"Wilmington, NC",msa,North Carolina,2017-10-31,1056.4693791182824,"(35.630066, -79.806419)",35.630066,-79.806419
395061,175,"San Luis Obispo, CA",msa,California,2017-10-31,2028.644615872506,"(36.116203, -119.681564)",36.116203,-119.681564
753875,176,"Crestview, FL",msa,Florida,2017-10-31,1168.4860185902503,"(27.766279, -81.686783)",27.766279,-81.686783
